timestamp Horiz_rst
"2021-03-15 03:36:00" 11287.5
"2021-03-15 03:37:00" 11268.3
"2021-03-15 03:38:00" 11266.1
"2021-03-15 03:39:00" 11275.8
"2021-03-15 03:40:00" 11274.8
"2021-03-15 03:41:00" 11278.3
"2021-03-15 03:42:00" 11284.1
"2021-03-15 03:43:00" 11287.7
"2021-03-15 03:44:00" 11292.9
"2021-03-15 03:45:00" 11294.6
"2021-03-15 03:46:00" 11300.8
"2021-03-15 03:47:00" 11306.2
"2021-03-15 03:48:00" 11309.3
"2021-03-15 03:49:00" 11311.2
"2021-03-15 03:50:00" 11310.0
"2021-03-15 03:51:00" 11312.0
"2021-03-15 03:52:00" 11312.4
"2021-03-15 03:53:00" 11313.3
"2021-03-15 03:54:00" 11313.7
"2021-03-15 03:55:00" 11310.7
"2021-03-15 03:56:00" 11310.3
"2021-03-15 03:57:00" 11308.8
"2021-03-15 03:58:00" 11308.8
"2021-03-15 03:59:00" 11308.5
"2021-03-15 04:00:00" 11306.9
"2021-03-15 04:01:00" 11305.4
"2021-03-15 04:02:00" 11303.2
"2021-03-15 04:03:00" 11305.5
"2021-03-15 04:04:00" 11309.8
"2021-03-15 04:05:00" 11305.0
"2021-03-15 04:06:00" 11301.1
"2021-03-15 04:07:00" 11302.2
"2021-03-15 04:08:00" 11304.4
"2021-03-15 04:09:00" 11305.4
"2021-03-15 04:10:00" 11305.4
"2021-03-15 04:11:00" 11307.6
"2021-03-15 04:12:00" 11309.8
"2021-03-15 04:13:00" 11310.7
"2021-03-15 04:14:00" 11311.7
"2021-03-15 04:15:00" 11310.6
"2021-03-15 04:16:00" 11309.1
"2021-03-15 04:17:00" 11309.1
"2021-03-15 04:18:00" 11307.2
"2021-03-15 04:19:00" 11306.7
"2021-03-15 04:20:00" 11307.0
"2021-03-15 04:21:00" 11306.6
"2021-03-15 04:22:00" 11306.3
"2021-03-15 04:23:00" 11306.2
"2021-03-15 04:24:00" 11307.8
"2021-03-15 04:25:00" 11312.1
"2021-03-15 04:26:00" 11314.3
"2021-03-15 04:27:00" 11313.6
"2021-03-15 04:28:00" 11314.6
"2021-03-15 04:29:00" 11314.1
"2021-03-15 04:30:00" 11314.4
"2021-03-15 04:31:00" 11316.2
"2021-03-15 04:32:00" 11315.4
"2021-03-15 04:33:00" 11310.4
"2021-03-15 04:34:00" 11308.6
"2021-03-15 04:35:00" 11308.0
"2021-03-15 04:36:00" 11309.0
"2021-03-15 04:37:00" 11308.2
"2021-03-15 04:38:00" 11307.0
"2021-03-15 04:39:00" 11305.5
"2021-03-15 04:40:00" 11305.3
"2021-03-15 04:41:00" 11304.0
"2021-03-15 04:42:00" 11303.6
"2021-03-15 04:43:00" 11303.7
"2021-03-15 04:44:00" 11308.4
"2021-03-15 04:45:00" 11306.5
"2021-03-15 04:46:00" 11304.0
"2021-03-15 04:47:00" 11303.4
"2021-03-15 04:48:00" 11303.4
"2021-03-15 04:49:00" 11305.1
"2021-03-15 04:50:00" 11304.8
"2021-03-15 04:51:00" 11304.7
"2021-03-15 04:52:00" 11306.0
"2021-03-15 04:53:00" 11307.6
"2021-03-15 04:54:00" 11307.6
"2021-03-15 04:55:00" 11308.2
"2021-03-15 04:56:00" 11309.2
"2021-03-15 04:57:00" 11309.7
"2021-03-15 04:58:00" 11308.8
"2021-03-15 04:59:00" 11306.6
"2021-03-15 05:00:00" 11306.4
"2021-03-15 05:01:00" 11307.7
"2021-03-15 05:02:00" 11307.5
"2021-03-15 05:03:00" 11309.4
"2021-03-15 05:04:00" 11309.8
"2021-03-15 05:05:00" 11308.7
"2021-03-15 05:06:00" 11307.6
"2021-03-15 05:07:00" 11303.4
"2021-03-15 05:08:00" 11298.9
"2021-03-15 05:09:00" 11302.0
"2021-03-15 05:10:00" 11302.7
"2021-03-15 05:11:00" 11300.2
"2021-03-15 05:12:00" 11301.2
"2021-03-15 05:13:00" 11303.0
"2021-03-15 05:14:00" 11300.1
"2021-03-15 05:15:00" 11298.8
"2021-03-15 05:16:00" 11298.1
"2021-03-15 05:17:00" 11305.3
"2021-03-15 05:18:00" 11309.3
"2021-03-15 05:19:00" 11298.5
"2021-03-15 05:20:00" 11295.3
"2021-03-15 05:21:00" 11297.6
"2021-03-15 05:22:00" 11300.6
"2021-03-15 05:23:00" 11304.6
"2021-03-15 05:24:00" 11303.9
"2021-03-15 05:25:00" 11304.6
"2021-03-15 05:26:00" 11305.8
"2021-03-15 05:27:00" 11304.5
"2021-03-15 05:28:00" 11305.0
"2021-03-15 05:29:00" 11305.9
"2021-03-15 05:30:00" 11303.6
"2021-03-15 05:31:00" 11309.3
"2021-03-15 05:32:00" 11308.0
"2021-03-15 05:33:00" 11302.9
"2021-03-15 05:34:00" 11309.7
"2021-03-15 05:35:00" 11309.4
"2021-03-15 05:36:00" 11305.5
"2021-03-15 05:37:00" 11311.0
"2021-03-15 05:38:00" 11308.2
"2021-03-15 05:39:00" 11302.3
"2021-03-15 05:40:00" 11303.3
"2021-03-15 05:41:00" 11301.4
"2021-03-15 05:42:00" 11300.7
"2021-03-15 05:43:00" 11300.4
"2021-03-15 05:44:00" 11298.8
"2021-03-15 05:45:00" 11298.4
"2021-03-15 05:46:00" 11298.8
"2021-03-15 05:47:00" 11298.1
"2021-03-15 05:48:00" 11297.7
"2021-03-15 05:49:00" 11296.0
"2021-03-15 05:50:00" 11298.3
"2021-03-15 05:51:00" 11293.5
"2021-03-15 05:52:00" 11293.5
"2021-03-15 05:53:00" 11296.5
"2021-03-15 05:54:00" 11299.9
"2021-03-15 05:55:00" 11302.6
"2021-03-15 05:56:00" 11301.6
"2021-03-15 05:57:00" 11308.3
"2021-03-15 05:58:00" 11306.6
"2021-03-15 05:59:00" 11307.4
"2021-03-15 06:00:00" 11306.5
"2021-03-15 06:01:00" 11308.1
"2021-03-15 06:02:00" 11306.6
"2021-03-15 06:03:00" 11308.4
"2021-03-15 06:04:00" 11307.8
"2021-03-15 06:05:00" 11310.1
"2021-03-15 06:06:00" 11310.7
"2021-03-15 06:07:00" 11312.3
"2021-03-15 06:08:00" 11316.1
"2021-03-15 06:09:00" 11315.6
"2021-03-15 06:10:00" 11315.1
"2021-03-15 06:11:00" 11316.1
"2021-03-15 06:12:00" 11318.0
"2021-03-15 06:13:00" 11316.9
"2021-03-15 06:14:00" 11317.1
"2021-03-15 06:15:00" 11315.3
"2021-03-15 06:16:00" 11319.0
"2021-03-15 06:17:00" 11315.1
"2021-03-15 06:18:00" 11313.2
"2021-03-15 06:19:00" 11314.5
"2021-03-15 06:20:00" 11312.3
"2021-03-15 06:21:00" 11312.2
"2021-03-15 06:22:00" 11312.6
"2021-03-15 06:23:00" 11312.0
"2021-03-15 06:24:00" 11303.7
"2021-03-15 06:25:00" 11312.9
"2021-03-15 06:26:00" 11312.1
"2021-03-15 06:27:00" 11309.5
"2021-03-15 06:28:00" 11312.5
"2021-03-15 06:29:00" 11309.1
"2021-03-15 06:30:00" 11309.6
"2021-03-15 06:31:00" 11302.2
"2021-03-15 06:32:00" 11301.1
"2021-03-15 06:33:00" 11308.2
"2021-03-15 06:34:00" 11302.4
"2021-03-15 06:35:00" 11305.8
"2021-03-15 06:36:00" 11303.8
"2021-03-15 06:37:00" 11296.6
"2021-03-15 06:38:00" 11302.9
"2021-03-15 06:39:00" 11299.6
"2021-03-15 06:40:00" 11304.2
"2021-03-15 06:41:00" 11303.0
"2021-03-15 06:42:00" 11302.0
"2021-03-15 06:43:00" 11302.8
"2021-03-15 06:44:00" 11300.4
"2021-03-15 06:45:00" 11297.0
"2021-03-15 06:46:00" 11297.6
"2021-03-15 06:47:00" 11297.4
"2021-03-15 06:48:00" 11297.6
"2021-03-15 06:49:00" 11300.3
"2021-03-15 06:50:00" 11302.7
"2021-03-15 06:51:00" 11302.3
"2021-03-15 06:52:00" 11296.2
"2021-03-15 06:53:00" 11298.9
"2021-03-15 06:54:00" 11299.9
"2021-03-15 06:55:00" 11303.3
"2021-03-15 06:56:00" 11306.4
"2021-03-15 06:57:00" 11314.3
"2021-03-15 06:58:00" 11323.9
"2021-03-15 06:59:00" 11324.2
"2021-03-15 07:00:00" 11322.7
"2021-03-15 07:01:00" 11327.1
"2021-03-15 07:02:00" 11320.7
"2021-03-15 07:03:00" 11313.6
"2021-03-15 07:04:00" 11316.1
"2021-03-15 07:05:00" 11310.0
"2021-03-15 07:06:00" 11301.0
"2021-03-15 07:07:00" 11302.1
"2021-03-15 07:08:00" 11304.3
"2021-03-15 07:09:00" 11307.8
"2021-03-15 07:10:00" 11309.3
"2021-03-15 07:11:00" 11303.6
"2021-03-15 07:12:00" 11303.4
"2021-03-15 07:13:00" 11313.4
"2021-03-15 07:14:00" 11313.2
"2021-03-15 07:15:00" 11310.9
"2021-03-15 07:16:00" 11311.1
"2021-03-15 07:17:00" 11305.8
"2021-03-15 07:18:00" 11309.6
"2021-03-15 07:19:00" 11308.4
"2021-03-15 07:20:00" 11306.2
"2021-03-15 07:21:00" 11305.4
"2021-03-15 07:22:00" 11306.4
"2021-03-15 07:23:00" 11304.8
"2021-03-15 07:24:00" 11303.5
"2021-03-15 07:25:00" 11300.1
"2021-03-15 07:26:00" 11307.6
"2021-03-15 07:27:00" 11309.7
"2021-03-15 07:28:00" 11303.0
"2021-03-15 07:29:00" 11303.3
"2021-03-15 07:30:00" 11302.9
"2021-03-15 07:31:00" 11302.2
"2021-03-15 07:32:00" 11299.3
"2021-03-15 07:33:00" 11296.7
"2021-03-15 07:34:00" 11292.8
"2021-03-15 07:35:00" 11289.9
"2021-03-15 07:36:00" 11287.9
"2021-03-15 07:37:00" 11293.5
"2021-03-15 07:38:00" 11305.7
"2021-03-15 07:39:00" 11304.9
"2021-03-15 07:40:00" 11297.8
"2021-03-15 07:41:00" 11303.8
"2021-03-15 07:42:00" 11306.4
"2021-03-15 07:43:00" 11307.2
"2021-03-15 07:44:00" 11307.6
"2021-03-15 07:45:00" 11304.0
"2021-03-15 07:46:00" 11298.5
"2021-03-15 07:47:00" 11299.2
"2021-03-15 07:48:00" 11303.8
"2021-03-15 07:49:00" 11302.0
"2021-03-15 07:50:00" 11297.4
"2021-03-15 07:51:00" 11297.3
"2021-03-15 07:52:00" 11300.5
"2021-03-15 07:53:00" 11299.4
"2021-03-15 07:54:00" 11299.0
"2021-03-15 07:55:00" 11299.4
"2021-03-15 07:56:00" 11302.0
"2021-03-15 07:57:00" 11299.9
"2021-03-15 07:58:00" 11299.7
"2021-03-15 07:59:00" 11299.4
"2021-03-15 08:00:00" 11299.3
"2021-03-15 08:01:00" 11297.2
"2021-03-15 08:02:00" 11295.9
"2021-03-15 08:03:00" 11293.5
"2021-03-15 08:04:00" 11291.7
"2021-03-15 08:05:00" 11290.5
"2021-03-15 08:06:00" 11290.1
"2021-03-15 08:07:00" 11287.9
"2021-03-15 08:08:00" 11281.8
"2021-03-15 08:09:00" 11277.0
"2021-03-15 08:10:00" 11283.6
"2021-03-15 08:11:00" 11297.7
"2021-03-15 08:12:00" 11302.7
"2021-03-15 08:13:00" 11294.3
"2021-03-15 08:14:00" 11297.1
"2021-03-15 08:15:00" 11299.1
"2021-03-15 08:16:00" 11300.1
"2021-03-15 08:17:00" 11297.7
"2021-03-15 08:18:00" 11296.2
"2021-03-15 08:19:00" 11294.8
"2021-03-15 08:20:00" 11293.9
"2021-03-15 08:21:00" 11294.9
"2021-03-15 08:22:00" 11296.7
"2021-03-15 08:23:00" 11295.7
"2021-03-15 08:24:00" 11294.7
"2021-03-15 08:25:00" 11294.4
"2021-03-15 08:26:00" 11297.4
"2021-03-15 08:27:00" 11295.3
"2021-03-15 08:28:00" 11293.6
"2021-03-15 08:29:00" 11295.1
"2021-03-15 08:30:00" 11296.1
"2021-03-15 08:31:00" 11294.2
"2021-03-15 08:32:00" 11293.8
"2021-03-15 08:33:00" 11293.9
"2021-03-15 08:34:00" 11294.5
"2021-03-15 08:35:00" 11290.6
"2021-03-15 08:36:00" 11291.7
"2021-03-15 08:37:00" 11294.2
"2021-03-15 08:38:00" 11293.4
"2021-03-15 08:39:00" 11292.2
"2021-03-15 08:40:00" 11289.8
"2021-03-15 08:41:00" 11290.3
"2021-03-15 08:42:00" 11291.3
"2021-03-15 08:43:00" 11296.6
"2021-03-15 08:44:00" 11293.5
"2021-03-15 08:45:00" 11288.7
"2021-03-15 08:46:00" 11285.6
"2021-03-15 08:47:00" 11289.3
"2021-03-15 08:48:00" 11293.4
"2021-03-15 08:49:00" 11295.3
"2021-03-15 08:50:00" 11292.9
"2021-03-15 08:51:00" 11291.0
"2021-03-15 08:52:00" 11290.6
"2021-03-15 08:53:00" 11289.8
"2021-03-15 08:54:00" 11292.4
"2021-03-15 08:55:00" 11293.8
"2021-03-15 08:56:00" 11293.2
"2021-03-15 08:57:00" 11291.0
"2021-03-15 08:58:00" 11290.2
"2021-03-15 08:59:00" 11289.8
"2021-03-15 09:00:00" 11293.4
"2021-03-15 09:01:00" 11291.4
"2021-03-15 09:02:00" 11289.6
"2021-03-15 09:03:00" 11293.6
"2021-03-15 09:04:00" 11288.2
"2021-03-15 09:05:00" 11288.8
"2021-03-15 09:06:00" 11290.9
"2021-03-15 09:07:00" 11293.9
"2021-03-15 09:08:00" 11292.6
"2021-03-15 09:09:00" 11292.0
"2021-03-15 09:10:00" 11287.0
"2021-03-15 09:11:00" 11287.7
"2021-03-15 09:12:00" 11286.8
"2021-03-15 09:13:00" 11283.6
"2021-03-15 09:14:00" 11282.4
"2021-03-15 09:15:00" 11283.0
"2021-03-15 09:16:00" 11278.5
"2021-03-15 09:17:00" 11280.7
"2021-03-15 09:18:00" 11280.8
"2021-03-15 09:19:00" 11279.8
"2021-03-15 09:20:00" 11281.8
"2021-03-15 09:21:00" 11282.4
"2021-03-15 09:22:00" 11280.8
"2021-03-15 09:23:00" 11280.9
"2021-03-15 09:24:00" 11285.0
"2021-03-15 09:25:00" 11284.6
"2021-03-15 09:26:00" 11283.4
"2021-03-15 09:27:00" 11287.4
"2021-03-15 09:28:00" 11286.7
"2021-03-15 09:29:00" 11284.8
"2021-03-15 09:30:00" 11288.6
"2021-03-15 09:31:00" 11286.5
"2021-03-15 09:32:00" 11285.0
"2021-03-15 09:33:00" 11288.0
"2021-03-15 09:34:00" 11289.9
"2021-03-15 09:35:00" 11287.5
"2021-03-15 09:36:00" 11288.9
"2021-03-15 09:37:00" 11289.4
"2021-03-15 09:38:00" 11293.9
"2021-03-15 09:39:00" 11297.5
"2021-03-15 09:40:00" 11296.2
"2021-03-15 09:41:00" 11291.2
"2021-03-15 09:42:00" 11285.4
"2021-03-15 09:43:00" 11283.0
"2021-03-15 09:44:00" 11280.6
"2021-03-15 09:45:00" 11281.7
"2021-03-15 09:46:00" 11284.4
"2021-03-15 09:47:00" 11284.4
"2021-03-15 09:48:00" 11281.7
"2021-03-15 09:49:00" 11283.1
"2021-03-15 09:50:00" 11285.5
"2021-03-15 09:51:00" 11284.8
"2021-03-15 09:52:00" 11285.0
"2021-03-15 09:53:00" 11283.9
"2021-03-15 09:54:00" 11284.6
"2021-03-15 09:55:00" 11283.9
"2021-03-15 09:56:00" 11284.2
"2021-03-15 09:57:00" 11285.5
"2021-03-15 09:58:00" 11285.5
"2021-03-15 09:59:00" 11284.5
"2021-03-15 10:00:00" 11285.2
"2021-03-15 10:01:00" 11288.0
"2021-03-15 10:02:00" 11286.1
"2021-03-15 10:03:00" 11289.6
"2021-03-15 10:04:00" 11292.6
"2021-03-15 10:05:00" 11295.0
"2021-03-15 10:06:00" 11291.8
"2021-03-15 10:07:00" 11290.6
"2021-03-15 10:08:00" 11293.8
"2021-03-15 10:09:00" 11294.7
"2021-03-15 10:10:00" 11294.5
"2021-03-15 10:11:00" 11295.0
"2021-03-15 10:12:00" 11291.9
"2021-03-15 10:13:00" 11289.0
"2021-03-15 10:14:00" 11286.5
"2021-03-15 10:15:00" 11282.9
"2021-03-15 10:16:00" 11282.3
"2021-03-15 10:17:00" 11282.2
"2021-03-15 10:18:00" 11280.7
"2021-03-15 10:19:00" 11278.6
"2021-03-15 10:20:00" 11279.5
"2021-03-15 10:21:00" 11279.8
"2021-03-15 10:22:00" 11279.3
"2021-03-15 10:23:00" 11278.0
"2021-03-15 10:24:00" 11277.2
"2021-03-15 10:25:00" 11278.6
"2021-03-15 10:26:00" 11279.4
"2021-03-15 10:27:00" 11276.2
"2021-03-15 10:28:00" 11274.2
"2021-03-15 10:29:00" 11277.1
"2021-03-15 10:30:00" 11279.2
"2021-03-15 10:31:00" 11279.4
"2021-03-15 10:32:00" 11281.2
"2021-03-15 10:33:00" 11274.1
"2021-03-15 10:34:00" 11276.4
"2021-03-15 10:35:00" 11283.7
"2021-03-15 10:36:00" 11283.5
"2021-03-15 10:37:00" 11283.7
"2021-03-15 10:38:00" 11281.5
"2021-03-15 10:39:00" 11278.0
"2021-03-15 10:40:00" 11274.3
"2021-03-15 10:41:00" 11274.0
"2021-03-15 10:42:00" 11273.9
"2021-03-15 10:43:00" 11277.3
"2021-03-15 10:44:00" 11277.5
"2021-03-15 10:45:00" 11275.6
"2021-03-15 10:46:00" 11276.0
"2021-03-15 10:47:00" 11277.7
"2021-03-15 10:48:00" 11275.4
"2021-03-15 10:49:00" 11276.6
"2021-03-15 10:50:00" 11278.4
"2021-03-15 10:51:00" 11280.4
"2021-03-15 10:52:00" 11278.3
"2021-03-15 10:53:00" 11275.6
"2021-03-15 10:54:00" 11274.9
"2021-03-15 10:55:00" 11274.2
"2021-03-15 10:56:00" 11274.6
"2021-03-15 10:57:00" 11274.9
"2021-03-15 10:58:00" 11275.4
"2021-03-15 10:59:00" 11277.2
"2021-03-15 11:00:00" 11279.2
"2021-03-15 11:01:00" 11281.1
"2021-03-15 11:02:00" 11281.8
"2021-03-15 11:03:00" 11280.7
"2021-03-15 11:04:00" 11281.9
"2021-03-15 11:05:00" 11282.3
"2021-03-15 11:06:00" 11282.4
"2021-03-15 11:07:00" 11283.3
"2021-03-15 11:08:00" 11282.6
"2021-03-15 11:09:00" 11283.6
"2021-03-15 11:10:00" 11282.7
"2021-03-15 11:11:00" 11281.9
"2021-03-15 11:12:00" 11280.0
"2021-03-15 11:13:00" 11280.8
"2021-03-15 11:14:00" 11279.8
"2021-03-15 11:15:00" 11279.0
"2021-03-15 11:16:00" 11282.2
"2021-03-15 11:17:00" 11281.4
"2021-03-15 11:18:00" 11281.3
"2021-03-15 11:19:00" 11280.9
"2021-03-15 11:20:00" 11280.8
"2021-03-15 11:21:00" 11280.9
"2021-03-15 11:22:00" 11282.3
"2021-03-15 11:23:00" 11284.1
"2021-03-15 11:24:00" 11281.1
"2021-03-15 11:25:00" 11281.1
"2021-03-15 11:26:00" 11280.3
"2021-03-15 11:27:00" 11281.9
"2021-03-15 11:28:00" 11283.2
"2021-03-15 11:29:00" 11282.4
"2021-03-15 11:30:00" 11281.5
"2021-03-15 11:31:00" 11281.3
"2021-03-15 11:32:00" 11283.4
"2021-03-15 11:33:00" 11283.0
"2021-03-15 11:34:00" 11285.0
"2021-03-15 11:35:00" 11286.8
"2021-03-15 11:36:00" 11287.9
"2021-03-15 11:37:00" 11288.3
"2021-03-15 11:38:00" 11287.5
