timestamp Horiz_tro
"2021-03-15 01:19:00" 10725.4
"2021-03-15 01:20:00" 10722.3
"2021-03-15 01:21:00" 10728.8
"2021-03-15 01:22:00" 10735.0
"2021-03-15 01:23:00" 10745.7
"2021-03-15 01:24:00" 10761.2
"2021-03-15 01:25:00" 10772.7
"2021-03-15 01:26:00" 10774.3
"2021-03-15 01:27:00" 10778.7
"2021-03-15 01:28:00" 10781.5
"2021-03-15 01:29:00" 10779.8
"2021-03-15 01:30:00" 10777.1
"2021-03-15 01:31:00" 10777.8
"2021-03-15 01:32:00" 10779.5
"2021-03-15 01:33:00" 10786.2
"2021-03-15 01:34:00" 10792.6
"2021-03-15 01:35:00" 10801.0
"2021-03-15 01:36:00" 10807.1
"2021-03-15 01:37:00" 10807.5
"2021-03-15 01:38:00" 10801.7
"2021-03-15 01:39:00" 10798.3
"2021-03-15 01:40:00" 10798.9
"2021-03-15 01:41:00" 10799.3
"2021-03-15 01:42:00" 10795.1
"2021-03-15 01:43:00" 10791.4
"2021-03-15 01:44:00" 10792.7
"2021-03-15 01:45:00" 10799.2
"2021-03-15 01:46:00" 10803.5
"2021-03-15 01:47:00" 10810.1
"2021-03-15 01:48:00" 10811.7
"2021-03-15 01:49:00" 10812.4
"2021-03-15 01:50:00" 10809.2
"2021-03-15 01:51:00" 10803.1
"2021-03-15 01:52:00" 10799.9
"2021-03-15 01:53:00" 10801.8
"2021-03-15 01:54:00" 10791.5
"2021-03-15 01:55:00" 10782.5
"2021-03-15 01:56:00" 10774.0
"2021-03-15 01:57:00" 10771.0
"2021-03-15 01:58:00" 10771.2
"2021-03-15 01:59:00" 10765.0
"2021-03-15 02:00:00" 10762.4
"2021-03-15 02:01:00" 10763.7
"2021-03-15 02:02:00" 10760.8
"2021-03-15 02:03:00" 10762.3
"2021-03-15 02:04:00" 10770.3
"2021-03-15 02:05:00" 10787.2
"2021-03-15 02:06:00" 10789.9
"2021-03-15 02:07:00" 10791.1
"2021-03-15 02:08:00" 10796.7
"2021-03-15 02:09:00" 10799.7
"2021-03-15 02:10:00" 10805.4
"2021-03-15 02:11:00" 10801.3
"2021-03-15 02:12:00" 10799.6
"2021-03-15 02:13:00" 10810.9
"2021-03-15 02:14:00" 10813.6
"2021-03-15 02:15:00" 10812.6
"2021-03-15 02:16:00" 10819.4
"2021-03-15 02:17:00" 10817.9
"2021-03-15 02:18:00" 10816.5
"2021-03-15 02:19:00" 10815.5
"2021-03-15 02:20:00" 10822.0
"2021-03-15 02:21:00" 10828.6
"2021-03-15 02:22:00" 10825.8
"2021-03-15 02:23:00" 10806.5
"2021-03-15 02:24:00" 10789.3
"2021-03-15 02:25:00" 10782.7
"2021-03-15 02:26:00" 10785.7
"2021-03-15 02:27:00" 10786.0
"2021-03-15 02:28:00" 10781.3
"2021-03-15 02:29:00" 10778.2
"2021-03-15 02:30:00" 10775.4
"2021-03-15 02:31:00" 10773.8
"2021-03-15 02:32:00" 10774.2
"2021-03-15 02:33:00" 10780.7
"2021-03-15 02:34:00" 10784.3
"2021-03-15 02:35:00" 10786.8
"2021-03-15 02:36:00" 10785.1
"2021-03-15 02:37:00" 10782.8
"2021-03-15 02:38:00" 10777.9
"2021-03-15 02:39:00" 10773.0
"2021-03-15 02:40:00" 10775.4
"2021-03-15 02:41:00" 10784.1
"2021-03-15 02:42:00" 10789.7
"2021-03-15 02:43:00" 10801.7
"2021-03-15 02:44:00" 10814.5
"2021-03-15 02:45:00" 10820.9
"2021-03-15 02:46:00" 10822.4
"2021-03-15 02:47:00" 10821.5
"2021-03-15 02:48:00" 10824.3
"2021-03-15 02:49:00" 10822.0
"2021-03-15 02:50:00" 10821.0
"2021-03-15 02:51:00" 10824.0
"2021-03-15 02:52:00" 10827.9
"2021-03-15 02:53:00" 10820.0
"2021-03-15 02:54:00" 10815.9
"2021-03-15 02:55:00" 10814.4
"2021-03-15 02:56:00" 10809.6
"2021-03-15 02:57:00" 10806.0
"2021-03-15 02:58:00" 10812.6
"2021-03-15 02:59:00" 10813.9
"2021-03-15 03:00:00" 10807.4
"2021-03-15 03:01:00" 10805.9
"2021-03-15 03:02:00" 10802.9
"2021-03-15 03:03:00" 10798.0
"2021-03-15 03:04:00" 10795.8
"2021-03-15 03:05:00" 10791.6
"2021-03-15 03:06:00" 10791.1
"2021-03-15 03:07:00" 10789.5
"2021-03-15 03:08:00" 10783.4
"2021-03-15 03:09:00" 10784.5
"2021-03-15 03:10:00" 10778.9
"2021-03-15 03:11:00" 10761.4
"2021-03-15 03:12:00" 10753.2
"2021-03-15 03:13:00" 10747.3
"2021-03-15 03:14:00" 10736.5
"2021-03-15 03:15:00" 10734.3
"2021-03-15 03:16:00" 10738.3
"2021-03-15 03:17:00" 10740.6
"2021-03-15 03:18:00" 10756.8
"2021-03-15 03:19:00" 10777.5
"2021-03-15 03:20:00" 10790.7
"2021-03-15 03:21:00" 10791.6
"2021-03-15 03:22:00" 10796.1
"2021-03-15 03:23:00" 10807.3
"2021-03-15 03:24:00" 10819.1
"2021-03-15 03:25:00" 10826.9
"2021-03-15 03:26:00" 10838.8
"2021-03-15 03:27:00" 10833.8
"2021-03-15 03:28:00" 10831.4
"2021-03-15 03:29:00" 10831.8
"2021-03-15 03:30:00" 10829.8
"2021-03-15 03:31:00" 10814.2
"2021-03-15 03:32:00" 10809.3
"2021-03-15 03:33:00" 10812.2
"2021-03-15 03:34:00" 10834.0
"2021-03-15 03:35:00" 10845.7
"2021-03-15 03:36:00" 10821.2
"2021-03-15 03:37:00" 10779.5
"2021-03-15 03:38:00" 10799.0
"2021-03-15 03:39:00" 10826.2
"2021-03-15 03:40:00" 10821.7
"2021-03-15 03:41:00" 10829.9
"2021-03-15 03:42:00" 10854.5
"2021-03-15 03:43:00" 10857.8
"2021-03-15 03:44:00" 10882.1
"2021-03-15 03:45:00" 10887.8
"2021-03-15 03:46:00" 10894.4
"2021-03-15 03:47:00" 10896.6
"2021-03-15 03:48:00" 10903.7
"2021-03-15 03:49:00" 10902.9
"2021-03-15 03:50:00" 10896.7
"2021-03-15 03:51:00" 10898.7
"2021-03-15 03:52:00" 10898.9
"2021-03-15 03:53:00" 10900.0
"2021-03-15 03:54:00" 10900.3
"2021-03-15 03:55:00" 10892.1
"2021-03-15 03:56:00" 10884.8
"2021-03-15 03:57:00" 10879.6
"2021-03-15 03:58:00" 10879.7
"2021-03-15 03:59:00" 10881.0
"2021-03-15 04:00:00" 10876.0
"2021-03-15 04:01:00" 10871.2
"2021-03-15 04:02:00" 10864.4
"2021-03-15 04:03:00" 10874.5
"2021-03-15 04:04:00" 10871.3
"2021-03-15 04:05:00" 10850.0
"2021-03-15 04:06:00" 10840.9
"2021-03-15 04:07:00" 10849.5
"2021-03-15 04:08:00" 10857.5
"2021-03-15 04:09:00" 10856.2
"2021-03-15 04:10:00" 10850.8
"2021-03-15 04:11:00" 10856.7
"2021-03-15 04:12:00" 10858.2
"2021-03-15 04:13:00" 10855.5
"2021-03-15 04:14:00" 10859.7
"2021-03-15 04:15:00" 10854.2
"2021-03-15 04:16:00" 10851.9
"2021-03-15 04:17:00" 10855.4
"2021-03-15 04:18:00" 10848.8
"2021-03-15 04:19:00" 10854.6
"2021-03-15 04:20:00" 10856.0
"2021-03-15 04:21:00" 10855.1
"2021-03-15 04:22:00" 10851.3
"2021-03-15 04:23:00" 10851.9
"2021-03-15 04:24:00" 10860.8
"2021-03-15 04:25:00" 10866.5
"2021-03-15 04:26:00" 10864.1
"2021-03-15 04:27:00" 10853.1
"2021-03-15 04:28:00" 10856.7
"2021-03-15 04:29:00" 10854.8
"2021-03-15 04:30:00" 10857.8
"2021-03-15 04:31:00" 10859.9
"2021-03-15 04:32:00" 10853.5
"2021-03-15 04:33:00" 10842.0
"2021-03-15 04:34:00" 10843.8
"2021-03-15 04:35:00" 10848.5
"2021-03-15 04:36:00" 10854.4
"2021-03-15 04:37:00" 10853.2
"2021-03-15 04:38:00" 10848.2
"2021-03-15 04:39:00" 10847.8
"2021-03-15 04:40:00" 10849.5
"2021-03-15 04:41:00" 10848.9
"2021-03-15 04:42:00" 10847.8
"2021-03-15 04:43:00" 10852.8
"2021-03-15 04:44:00" 10868.3
"2021-03-15 04:45:00" 10856.7
"2021-03-15 04:46:00" 10847.3
"2021-03-15 04:47:00" 10845.6
"2021-03-15 04:48:00" 10846.7
"2021-03-15 04:49:00" 10854.2
"2021-03-15 04:50:00" 10850.0
"2021-03-15 04:51:00" 10848.0
"2021-03-15 04:52:00" 10849.7
"2021-03-15 04:53:00" 10848.9
"2021-03-15 04:54:00" 10850.4
"2021-03-15 04:55:00" 10849.0
"2021-03-15 04:56:00" 10848.5
"2021-03-15 04:57:00" 10851.0
"2021-03-15 04:58:00" 10848.0
"2021-03-15 04:59:00" 10841.1
"2021-03-15 05:00:00" 10848.1
"2021-03-15 05:01:00" 10854.5
"2021-03-15 05:02:00" 10854.9
"2021-03-15 05:03:00" 10860.4
"2021-03-15 05:04:00" 10857.7
"2021-03-15 05:05:00" 10854.6
"2021-03-15 05:06:00" 10854.8
"2021-03-15 05:07:00" 10844.7
"2021-03-15 05:08:00" 10840.0
"2021-03-15 05:09:00" 10854.3
"2021-03-15 05:10:00" 10853.3
"2021-03-15 05:11:00" 10846.3
"2021-03-15 05:12:00" 10852.5
"2021-03-15 05:13:00" 10848.2
"2021-03-15 05:14:00" 10842.0
"2021-03-15 05:15:00" 10840.6
"2021-03-15 05:16:00" 10841.8
"2021-03-15 05:17:00" 10867.1
"2021-03-15 05:18:00" 10863.6
"2021-03-15 05:19:00" 10819.9
"2021-03-15 05:20:00" 10835.4
"2021-03-15 05:21:00" 10840.3
"2021-03-15 05:22:00" 10838.6
"2021-03-15 05:23:00" 10854.0
"2021-03-15 05:24:00" 10847.3
"2021-03-15 05:25:00" 10846.0
"2021-03-15 05:26:00" 10845.9
"2021-03-15 05:27:00" 10844.7
"2021-03-15 05:28:00" 10853.0
"2021-03-15 05:29:00" 10845.4
"2021-03-15 05:30:00" 10849.9
"2021-03-15 05:31:00" 10865.4
"2021-03-15 05:32:00" 10838.3
"2021-03-15 05:33:00" 10838.8
"2021-03-15 05:34:00" 10866.5
"2021-03-15 05:35:00" 10840.1
"2021-03-15 05:36:00" 10843.0
"2021-03-15 05:37:00" 10860.5
"2021-03-15 05:38:00" 10832.7
"2021-03-15 05:39:00" 10827.6
"2021-03-15 05:40:00" 10844.8
"2021-03-15 05:41:00" 10830.4
"2021-03-15 05:42:00" 10836.5
"2021-03-15 05:43:00" 10851.2
"2021-03-15 05:44:00" 10837.7
"2021-03-15 05:45:00" 10839.0
"2021-03-15 05:46:00" 10847.9
"2021-03-15 05:47:00" 10839.9
"2021-03-15 05:48:00" 10838.2
"2021-03-15 05:49:00" 10840.4
"2021-03-15 05:50:00" 10843.5
"2021-03-15 05:51:00" 10833.4
"2021-03-15 05:52:00" 10839.3
"2021-03-15 05:53:00" 10853.3
"2021-03-15 05:54:00" 10853.3
"2021-03-15 05:55:00" 10858.1
"2021-03-15 05:56:00" 10859.5
"2021-03-15 05:57:00" 10867.2
"2021-03-15 05:58:00" 10856.4
"2021-03-15 05:59:00" 10851.6
"2021-03-15 06:00:00" 10851.9
"2021-03-15 06:01:00" 10845.1
"2021-03-15 06:02:00" 10841.0
"2021-03-15 06:03:00" 10843.5
"2021-03-15 06:04:00" 10836.3
"2021-03-15 06:05:00" 10844.0
"2021-03-15 06:06:00" 10851.4
"2021-03-15 06:07:00" 10848.0
"2021-03-15 06:08:00" 10860.7
"2021-03-15 06:09:00" 10853.1
"2021-03-15 06:10:00" 10846.3
"2021-03-15 06:11:00" 10867.4
"2021-03-15 06:12:00" 10860.3
"2021-03-15 06:13:00" 10855.1
"2021-03-15 06:14:00" 10873.4
"2021-03-15 06:15:00" 10862.2
"2021-03-15 06:16:00" 10862.2
"2021-03-15 06:17:00" 10870.3
"2021-03-15 06:18:00" 10858.3
"2021-03-15 06:19:00" 10863.2
"2021-03-15 06:20:00" 10874.4
"2021-03-15 06:21:00" 10861.9
"2021-03-15 06:22:00" 10859.5
"2021-03-15 06:23:00" 10870.1
"2021-03-15 06:24:00" 10855.4
"2021-03-15 06:25:00" 10867.0
"2021-03-15 06:26:00" 10882.6
"2021-03-15 06:27:00" 10867.1
"2021-03-15 06:28:00" 10868.1
"2021-03-15 06:29:00" 10874.2
"2021-03-15 06:30:00" 10857.3
"2021-03-15 06:31:00" 10845.6
"2021-03-15 06:32:00" 10855.1
"2021-03-15 06:33:00" 10860.7
"2021-03-15 06:34:00" 10852.5
"2021-03-15 06:35:00" 10852.1
"2021-03-15 06:36:00" 10846.4
"2021-03-15 06:37:00" 10838.3
"2021-03-15 06:38:00" 10851.7
"2021-03-15 06:39:00" 10849.1
"2021-03-15 06:40:00" 10844.6
"2021-03-15 06:41:00" 10854.8
"2021-03-15 06:42:00" 10847.6
"2021-03-15 06:43:00" 10843.5
"2021-03-15 06:44:00" 10840.5
"2021-03-15 06:45:00" 10833.1
"2021-03-15 06:46:00" 10836.4
"2021-03-15 06:47:00" 10840.7
"2021-03-15 06:48:00" 10840.8
"2021-03-15 06:49:00" 10848.2
"2021-03-15 06:50:00" 10850.4
"2021-03-15 06:51:00" 10845.1
"2021-03-15 06:52:00" 10838.4
"2021-03-15 06:53:00" 10848.3
"2021-03-15 06:54:00" 10854.2
"2021-03-15 06:55:00" 10853.1
"2021-03-15 06:56:00" 10865.3
"2021-03-15 06:57:00" 10884.3
"2021-03-15 06:58:00" 10885.0
"2021-03-15 06:59:00" 10867.4
"2021-03-15 07:00:00" 10868.8
"2021-03-15 07:01:00" 10871.2
"2021-03-15 07:02:00" 10852.1
"2021-03-15 07:03:00" 10850.0
"2021-03-15 07:04:00" 10854.2
"2021-03-15 07:05:00" 10844.9
"2021-03-15 07:06:00" 10841.1
"2021-03-15 07:07:00" 10841.3
"2021-03-15 07:08:00" 10850.9
"2021-03-15 07:09:00" 10860.1
"2021-03-15 07:10:00" 10844.2
"2021-03-15 07:11:00" 10836.0
"2021-03-15 07:12:00" 10855.3
"2021-03-15 07:13:00" 10860.8
"2021-03-15 07:14:00" 10851.8
"2021-03-15 07:15:00" 10848.8
"2021-03-15 07:16:00" 10850.1
"2021-03-15 07:17:00" 10843.0
"2021-03-15 07:18:00" 10849.3
"2021-03-15 07:19:00" 10848.5
"2021-03-15 07:20:00" 10851.8
"2021-03-15 07:21:00" 10847.0
"2021-03-15 07:22:00" 10845.9
"2021-03-15 07:23:00" 10850.8
"2021-03-15 07:24:00" 10842.3
"2021-03-15 07:25:00" 10841.2
"2021-03-15 07:26:00" 10854.2
"2021-03-15 07:27:00" 10848.8
"2021-03-15 07:28:00" 10833.3
"2021-03-15 07:29:00" 10837.3
"2021-03-15 07:30:00" 10832.8
"2021-03-15 07:31:00" 10833.1
"2021-03-15 07:32:00" 10830.2
"2021-03-15 07:33:00" 10824.7
"2021-03-15 07:34:00" 10819.5
"2021-03-15 07:35:00" 10821.1
"2021-03-15 07:36:00" 10824.7
"2021-03-15 07:37:00" 10846.4
"2021-03-15 07:38:00" 10854.6
"2021-03-15 07:39:00" 10839.1
"2021-03-15 07:40:00" 10837.4
"2021-03-15 07:41:00" 10843.5
"2021-03-15 07:42:00" 10843.5
"2021-03-15 07:43:00" 10843.9
"2021-03-15 07:44:00" 10842.4
"2021-03-15 07:45:00" 10830.9
"2021-03-15 07:46:00" 10824.7
"2021-03-15 07:47:00" 10831.4
"2021-03-15 07:48:00" 10840.6
"2021-03-15 07:49:00" 10837.2
"2021-03-15 07:50:00" 10826.3
"2021-03-15 07:51:00" 10828.9
"2021-03-15 07:52:00" 10837.6
"2021-03-15 07:53:00" 10833.4
"2021-03-15 07:54:00" 10832.2
"2021-03-15 07:55:00" 10837.2
"2021-03-15 07:56:00" 10841.4
"2021-03-15 07:57:00" 10831.2
"2021-03-15 07:58:00" 10830.3
"2021-03-15 07:59:00" 10837.9
"2021-03-15 08:00:00" 10833.9
"2021-03-15 08:01:00" 10826.3
"2021-03-15 08:02:00" 10826.0
"2021-03-15 08:03:00" 10827.2
"2021-03-15 08:04:00" 10821.1
"2021-03-15 08:05:00" 10820.3
"2021-03-15 08:06:00" 10823.6
"2021-03-15 08:07:00" 10821.5
"2021-03-15 08:08:00" 10809.8
"2021-03-15 08:09:00" 10807.8
"2021-03-15 08:10:00" 10829.7
"2021-03-15 08:11:00" 10845.9
"2021-03-15 08:12:00" 10831.9
"2021-03-15 08:13:00" 10823.7
"2021-03-15 08:14:00" 10838.2
"2021-03-15 08:15:00" 10839.6
"2021-03-15 08:16:00" 10832.9
"2021-03-15 08:17:00" 10833.8
"2021-03-15 08:18:00" 10833.0
"2021-03-15 08:19:00" 10830.6
"2021-03-15 08:20:00" 10829.6
"2021-03-15 08:21:00" 10828.8
"2021-03-15 08:22:00" 10836.2
"2021-03-15 08:23:00" 10836.2
"2021-03-15 08:24:00" 10832.7
"2021-03-15 08:25:00" 10832.9
"2021-03-15 08:26:00" 10834.1
"2021-03-15 08:27:00" 10831.9
"2021-03-15 08:28:00" 10831.6
"2021-03-15 08:29:00" 10833.0
"2021-03-15 08:30:00" 10832.6
"2021-03-15 08:31:00" 10828.2
"2021-03-15 08:32:00" 10828.3
"2021-03-15 08:33:00" 10830.7
"2021-03-15 08:34:00" 10829.2
"2021-03-15 08:35:00" 10823.2
"2021-03-15 08:36:00" 10826.0
"2021-03-15 08:37:00" 10830.4
"2021-03-15 08:38:00" 10827.5
"2021-03-15 08:39:00" 10823.2
"2021-03-15 08:40:00" 10819.9
"2021-03-15 08:41:00" 10823.0
"2021-03-15 08:42:00" 10829.3
"2021-03-15 08:43:00" 10837.3
"2021-03-15 08:44:00" 10832.0
"2021-03-15 08:45:00" 10824.1
"2021-03-15 08:46:00" 10823.1
"2021-03-15 08:47:00" 10829.6
"2021-03-15 08:48:00" 10835.7
"2021-03-15 08:49:00" 10833.9
"2021-03-15 08:50:00" 10830.7
"2021-03-15 08:51:00" 10828.0
"2021-03-15 08:52:00" 10827.2
"2021-03-15 08:53:00" 10826.4
"2021-03-15 08:54:00" 10830.7
"2021-03-15 08:55:00" 10834.0
"2021-03-15 08:56:00" 10829.6
"2021-03-15 08:57:00" 10827.2
"2021-03-15 08:58:00" 10827.0
"2021-03-15 08:59:00" 10827.7
"2021-03-15 09:00:00" 10832.6
"2021-03-15 09:01:00" 10831.5
"2021-03-15 09:02:00" 10825.7
"2021-03-15 09:03:00" 10833.3
"2021-03-15 09:04:00" 10828.8
"2021-03-15 09:05:00" 10828.4
"2021-03-15 09:06:00" 10836.6
"2021-03-15 09:07:00" 10834.4
"2021-03-15 09:08:00" 10835.8
"2021-03-15 09:09:00" 10835.6
"2021-03-15 09:10:00" 10828.8
"2021-03-15 09:11:00" 10826.5
"2021-03-15 09:12:00" 10826.2
"2021-03-15 09:13:00" 10822.2
"2021-03-15 09:14:00" 10820.8
"2021-03-15 09:15:00" 10822.6
"2021-03-15 09:16:00" 10817.5
"2021-03-15 09:17:00" 10818.1
"2021-03-15 09:18:00" 10818.6
"2021-03-15 09:19:00" 10816.1
"2021-03-15 09:20:00" 10820.6
"2021-03-15 09:21:00" 10822.4
"2021-03-15 09:22:00" 10819.2
"2021-03-15 09:23:00" 10820.8
"2021-03-15 09:24:00" 10828.2
"2021-03-15 09:25:00" 10828.1
"2021-03-15 09:26:00" 10825.0
"2021-03-15 09:27:00" 10830.4
"2021-03-15 09:28:00" 10832.9
"2021-03-15 09:29:00" 10830.9
"2021-03-15 09:30:00" 10835.7
"2021-03-15 09:31:00" 10835.8
"2021-03-15 09:32:00" 10835.1
"2021-03-15 09:33:00" 10840.4
"2021-03-15 09:34:00" 10845.9
"2021-03-15 09:35:00" 10845.4
"2021-03-15 09:36:00" 10847.4
"2021-03-15 09:37:00" 10844.3
"2021-03-15 09:38:00" 10838.1
"2021-03-15 09:39:00" 10830.1
"2021-03-15 09:40:00" 10824.9
"2021-03-15 09:41:00" 10818.5
"2021-03-15 09:42:00" 10822.5
"2021-03-15 09:43:00" 10829.7
"2021-03-15 09:44:00" 10821.1
"2021-03-15 09:45:00" 10813.0
"2021-03-15 09:46:00" 10812.2
"2021-03-15 09:47:00" 10817.5
"2021-03-15 09:48:00" 10820.9
"2021-03-15 09:49:00" 10823.2
"2021-03-15 09:50:00" 10824.1
"2021-03-15 09:51:00" 10817.6
"2021-03-15 09:52:00" 10816.6
"2021-03-15 09:53:00" 10814.7
"2021-03-15 09:54:00" 10819.6
"2021-03-15 09:55:00" 10817.8
"2021-03-15 09:56:00" 10816.6
"2021-03-15 09:57:00" 10821.7
"2021-03-15 09:58:00" 10821.1
"2021-03-15 09:59:00" 10818.1
"2021-03-15 10:00:00" 10813.9
"2021-03-15 10:01:00" 10820.7
"2021-03-15 10:02:00" 10824.4
"2021-03-15 10:03:00" 10827.9
"2021-03-15 10:04:00" 10835.8
"2021-03-15 10:05:00" 10837.9
"2021-03-15 10:06:00" 10834.5
"2021-03-15 10:07:00" 10824.4
"2021-03-15 10:08:00" 10833.2
"2021-03-15 10:09:00" 10837.7
"2021-03-15 10:10:00" 10839.1
"2021-03-15 10:11:00" 10842.5
"2021-03-15 10:12:00" 10837.1
"2021-03-15 10:13:00" 10831.0
"2021-03-15 10:14:00" 10829.5
"2021-03-15 10:15:00" 10825.2
"2021-03-15 10:16:00" 10818.0
"2021-03-15 10:17:00" 10815.9
"2021-03-15 10:18:00" 10817.0
"2021-03-15 10:19:00" 10815.8
"2021-03-15 10:20:00" 10816.6
"2021-03-15 10:21:00" 10819.0
"2021-03-15 10:22:00" 10818.2
"2021-03-15 10:23:00" 10817.4
"2021-03-15 10:24:00" 10816.2
"2021-03-15 10:25:00" 10815.2
"2021-03-15 10:26:00" 10816.8
"2021-03-15 10:27:00" 10815.3
"2021-03-15 10:28:00" 10812.9
"2021-03-15 10:29:00" 10817.5
"2021-03-15 10:30:00" 10823.1
"2021-03-15 10:31:00" 10824.5
"2021-03-15 10:32:00" 10824.7
"2021-03-15 10:33:00" 10817.5
"2021-03-15 10:34:00" 10814.5
"2021-03-15 10:35:00" 10829.8
"2021-03-15 10:36:00" 10830.8
"2021-03-15 10:37:00" 10826.8
"2021-03-15 10:38:00" 10823.4
"2021-03-15 10:39:00" 10819.5
"2021-03-15 10:40:00" 10814.7
"2021-03-15 10:41:00" 10814.4
"2021-03-15 10:42:00" 10814.4
"2021-03-15 10:43:00" 10816.3
"2021-03-15 10:44:00" 10817.1
"2021-03-15 10:45:00" 10814.5
"2021-03-15 10:46:00" 10815.8
"2021-03-15 10:47:00" 10817.5
"2021-03-15 10:48:00" 10816.0
"2021-03-15 10:49:00" 10816.4
"2021-03-15 10:50:00" 10817.7
"2021-03-15 10:51:00" 10817.9
"2021-03-15 10:52:00" 10815.1
"2021-03-15 10:53:00" 10812.2
"2021-03-15 10:54:00" 10810.4
"2021-03-15 10:55:00" 10808.9
"2021-03-15 10:56:00" 10809.2
"2021-03-15 10:57:00" 10811.4
"2021-03-15 10:58:00" 10814.0
"2021-03-15 10:59:00" 10816.8
"2021-03-15 11:00:00" 10818.7
"2021-03-15 11:01:00" 10822.6
"2021-03-15 11:02:00" 10825.7
"2021-03-15 11:03:00" 10823.1
"2021-03-15 11:04:00" 10823.2
"2021-03-15 11:05:00" 10826.2
"2021-03-15 11:06:00" 10825.0
"2021-03-15 11:07:00" 10825.6
 
"2021-03-15 11:08:00" 10826.6
"2021-03-15 11:09:00" 10825.8
"2021-03-15 11:10:00" 10825.0
"2021-03-15 11:11:00" 10825.5
"2021-03-15 11:12:00" 10824.1
"2021-03-15 11:13:00" 10823.6
"2021-03-15 11:14:00" 10820.8
"2021-03-15 11:15:00" 10818.5
"2021-03-15 11:16:00" 10825.4
"2021-03-15 11:17:00" 10826.9
"2021-03-15 11:18:00" 10823.9
"2021-03-15 11:19:00" 10823.6
"2021-03-15 11:20:00" 10824.3
"2021-03-15 11:21:00" 10824.6
"2021-03-15 11:22:00" 10824.7
"2021-03-15 11:23:00" 10825.7
"2021-03-15 11:24:00" 10823.1
"2021-03-15 11:25:00" 10823.5
"2021-03-15 11:26:00" 10824.3
"2021-03-15 11:27:00" 10824.5
"2021-03-15 11:28:00" 10826.2
"2021-03-15 11:29:00" 10826.8
"2021-03-15 11:30:00" 10825.9
"2021-03-15 11:31:00" 10824.6
"2021-03-15 11:32:00" 10828.1
"2021-03-15 11:33:00" 10829.4
"2021-03-15 11:33:00" 10829.4
"2021-03-15 11:34:00" 10829.3
"2021-03-15 11:35:00" 10830.8
"2021-03-15 11:36:00" 10831.8
"2021-03-15 11:37:00" 10830.9
