timestamp Horiz_sor
"2021-03-15 02:29:00" 10254.7
"2021-03-15 02:30:00" 10252.0
"2021-03-15 02:31:00" 10247.5
"2021-03-15 02:32:00" 10244.9
"2021-03-15 02:33:00" 10247.6
"2021-03-15 02:34:00" 10251.1
"2021-03-15 02:35:00" 10256.3
"2021-03-15 02:36:00" 10256.3
"2021-03-15 02:37:00" 10252.9
"2021-03-15 02:38:00" 10246.3
"2021-03-15 02:39:00" 10240.9
"2021-03-15 02:40:00" 10245.5
"2021-03-15 02:41:00" 10254.0
"2021-03-15 02:42:00" 10255.3
"2021-03-15 02:43:00" 10261.7
"2021-03-15 02:44:00" 10276.4
"2021-03-15 02:45:00" 10282.7
"2021-03-15 02:46:00" 10284.1
"2021-03-15 02:47:00" 10287.4
"2021-03-15 02:48:00" 10291.1
"2021-03-15 02:49:00" 10287.2
"2021-03-15 02:50:00" 10286.4
"2021-03-15 02:51:00" 10290.8
"2021-03-15 02:52:00" 10294.6
"2021-03-15 02:53:00" 10288.9
"2021-03-15 02:54:00" 10285.2
"2021-03-15 02:55:00" 10283.3
"2021-03-15 02:56:00" 10279.4
"2021-03-15 02:57:00" 10275.1
"2021-03-15 02:58:00" 10279.4
"2021-03-15 02:59:00" 10282.4
"2021-03-15 03:00:00" 10278.2
"2021-03-15 03:01:00" 10277.6
"2021-03-15 03:02:00" 10274.5
"2021-03-15 03:03:00" 10268.5
"2021-03-15 03:04:00" 10264.3
"2021-03-15 03:05:00" 10261.5
"2021-03-15 03:06:00" 10262.0
"2021-03-15 03:07:00" 10257.7
"2021-03-15 03:08:00" 10253.7
"2021-03-15 03:09:00" 10256.1
"2021-03-15 03:10:00" 10248.5
"2021-03-15 03:11:00" 10234.0
"2021-03-15 03:12:00" 10225.9
"2021-03-15 03:13:00" 10220.6
"2021-03-15 03:14:00" 10209.5
"2021-03-15 03:15:00" 10204.3
"2021-03-15 03:16:00" 10205.4
"2021-03-15 03:17:00" 10207.0
"2021-03-15 03:18:00" 10218.0
"2021-03-15 03:19:00" 10232.6
"2021-03-15 03:20:00" 10246.9
"2021-03-15 03:21:00" 10252.5
"2021-03-15 03:22:00" 10258.7
"2021-03-15 03:23:00" 10269.0
"2021-03-15 03:24:00" 10284.3
"2021-03-15 03:25:00" 10291.4
"2021-03-15 03:26:00" 10301.5
"2021-03-15 03:27:00" 10301.8
"2021-03-15 03:28:00" 10296.6
"2021-03-15 03:29:00" 10290.0
"2021-03-15 03:30:00" 10291.6
"2021-03-15 03:31:00" 10278.8
"2021-03-15 03:32:00" 10280.9
"2021-03-15 03:33:00" 10281.2
"2021-03-15 03:34:00" 10290.2
"2021-03-15 03:35:00" 10299.4
"2021-03-15 03:36:00" 10287.7
"2021-03-15 03:37:00" 10255.6
"2021-03-15 03:38:00" 10261.1
"2021-03-15 03:39:00" 10286.1
"2021-03-15 03:40:00" 10295.5
"2021-03-15 03:41:00" 10294.6
"2021-03-15 03:42:00" 10320.1
"2021-03-15 03:43:00" 10333.0
"2021-03-15 03:44:00" 10349.2
"2021-03-15 03:45:00" 10364.2
"2021-03-15 03:46:00" 10368.3
"2021-03-15 03:47:00" 10372.5
"2021-03-15 03:48:00" 10383.1
"2021-03-15 03:49:00" 10382.4
"2021-03-15 03:50:00" 10378.0
"2021-03-15 03:51:00" 10376.6
"2021-03-15 03:52:00" 10377.7
"2021-03-15 03:53:00" 10376.5
"2021-03-15 03:54:00" 10376.7
"2021-03-15 03:55:00" 10372.2
"2021-03-15 03:56:00" 10363.7
"2021-03-15 03:57:00" 10361.4
"2021-03-15 03:58:00" 10359.2
"2021-03-15 03:59:00" 10359.5
"2021-03-15 04:00:00" 10356.6
"2021-03-15 04:01:00" 10354.9
"2021-03-15 04:02:00" 10346.9
"2021-03-15 04:03:00" 10351.9
"2021-03-15 04:04:00" 10351.1
"2021-03-15 04:05:00" 10329.6
"2021-03-15 04:06:00" 10320.3
"2021-03-15 04:07:00" 10328.4
"2021-03-15 04:08:00" 10332.9
"2021-03-15 04:09:00" 10330.1
"2021-03-15 04:10:00" 10326.5
"2021-03-15 04:11:00" 10330.1
"2021-03-15 04:12:00" 10330.5
"2021-03-15 04:13:00" 10324.7
"2021-03-15 04:14:00" 10327.9
"2021-03-15 04:15:00" 10325.6
"2021-03-15 04:16:00" 10321.3
"2021-03-15 04:17:00" 10324.6
"2021-03-15 04:18:00" 10318.7
"2021-03-15 04:19:00" 10322.2
"2021-03-15 04:20:00" 10325.3
"2021-03-15 04:21:00" 10323.4
"2021-03-15 04:22:00" 10320.5
"2021-03-15 04:23:00" 10321.3
"2021-03-15 04:24:00" 10330.0
"2021-03-15 04:25:00" 10334.5
"2021-03-15 04:26:00" 10330.6
"2021-03-15 04:27:00" 10316.9
"2021-03-15 04:28:00" 10320.9
"2021-03-15 04:29:00" 10323.0
"2021-03-15 04:30:00" 10323.0
"2021-03-15 04:31:00" 10328.3
"2021-03-15 04:32:00" 10320.0
"2021-03-15 04:33:00" 10309.7
"2021-03-15 04:34:00" 10313.4
"2021-03-15 04:35:00" 10319.1
"2021-03-15 04:36:00" 10322.9
"2021-03-15 04:37:00" 10324.4
"2021-03-15 04:38:00" 10318.7
"2021-03-15 04:39:00" 10318.3
"2021-03-15 04:40:00" 10324.0
"2021-03-15 04:41:00" 10321.5
"2021-03-15 04:42:00" 10319.0
"2021-03-15 04:43:00" 10328.1
"2021-03-15 04:44:00" 10344.9
"2021-03-15 04:45:00" 10331.7
"2021-03-15 04:46:00" 10320.3
"2021-03-15 04:47:00" 10321.8
"2021-03-15 04:48:00" 10319.3
"2021-03-15 04:49:00" 10326.9
"2021-03-15 04:50:00" 10325.6
"2021-03-15 04:51:00" 10317.3
"2021-03-15 04:52:00" 10322.2
"2021-03-15 04:53:00" 10321.6
"2021-03-15 04:54:00" 10318.9
"2021-03-15 04:55:00" 10320.9
"2021-03-15 04:56:00" 10321.1
"2021-03-15 04:57:00" 10319.3
"2021-03-15 04:58:00" 10319.2
"2021-03-15 04:59:00" 10313.0
"2021-03-15 05:00:00" 10317.2
"2021-03-15 05:01:00" 10327.0
"2021-03-15 05:02:00" 10326.4
"2021-03-15 05:03:00" 10332.5
"2021-03-15 05:04:00" 10330.3
"2021-03-15 05:05:00" 10325.1
"2021-03-15 05:06:00" 10329.3
"2021-03-15 05:07:00" 10319.9
"2021-03-15 05:08:00" 10312.4
"2021-03-15 05:09:00" 10330.4
"2021-03-15 05:10:00" 10329.0
"2021-03-15 05:11:00" 10317.7
"2021-03-15 05:12:00" 10329.0
"2021-03-15 05:13:00" 10323.2
"2021-03-15 05:14:00" 10313.1
"2021-03-15 05:15:00" 10316.5
"2021-03-15 05:16:00" 10318.2
"2021-03-15 05:17:00" 10341.6
"2021-03-15 05:18:00" 10338.8
"2021-03-15 05:19:00" 10292.6
"2021-03-15 05:20:00" 10307.6
"2021-03-15 05:21:00" 10318.1
"2021-03-15 05:22:00" 10311.0
"2021-03-15 05:23:00" 10327.5
"2021-03-15 05:24:00" 10325.6
"2021-03-15 05:25:00" 10317.5
"2021-03-15 05:26:00" 10318.7
"2021-03-15 05:27:00" 10320.4
"2021-03-15 05:28:00" 10330.1
"2021-03-15 05:29:00" 10321.6
"2021-03-15 05:30:00" 10329.0
"2021-03-15 05:31:00" 10344.6
"2021-03-15 05:32:00" 10308.3
"2021-03-15 05:33:00" 10313.8
"2021-03-15 05:34:00" 10346.5
"2021-03-15 05:35:00" 10313.2
"2021-03-15 05:36:00" 10314.8
"2021-03-15 05:37:00" 10341.1
"2021-03-15 05:38:00" 10302.6
"2021-03-15 05:39:00" 10290.3
"2021-03-15 05:40:00" 10320.2
"2021-03-15 05:41:00" 10305.2
"2021-03-15 05:42:00" 10300.6
"2021-03-15 05:43:00" 10325.3
"2021-03-15 05:44:00" 10317.5
"2021-03-15 05:45:00" 10306.4
"2021-03-15 05:46:00" 10320.3
"2021-03-15 05:47:00" 10317.0
"2021-03-15 05:48:00" 10307.2
"2021-03-15 05:49:00" 10311.9
"2021-03-15 05:50:00" 10314.4
"2021-03-15 05:51:00" 10304.3
"2021-03-15 05:52:00" 10309.0
"2021-03-15 05:53:00" 10323.5
"2021-03-15 05:54:00" 10327.8
"2021-03-15 05:55:00" 10325.3
"2021-03-15 05:56:00" 10330.8
"2021-03-15 05:57:00" 10341.6
"2021-03-15 05:58:00" 10328.9
"2021-03-15 05:59:00" 10318.7
"2021-03-15 06:00:00" 10322.3
"2021-03-15 06:01:00" 10317.2
"2021-03-15 06:02:00" 10306.9
"2021-03-15 06:03:00" 10309.0
"2021-03-15 06:04:00" 10306.8
"2021-03-15 06:05:00" 10309.1
"2021-03-15 06:06:00" 10315.8
"2021-03-15 06:07:00" 10317.7
"2021-03-15 06:08:00" 10322.6
"2021-03-15 06:09:00" 10319.7
"2021-03-15 06:10:00" 10314.9
"2021-03-15 06:11:00" 10331.2
"2021-03-15 06:12:00" 10329.2
"2021-03-15 06:13:00" 10322.6
"2021-03-15 06:14:00" 10335.0
"2021-03-15 06:15:00" 10334.8
"2021-03-15 06:16:00" 10331.8
"2021-03-15 06:17:00" 10336.1
"2021-03-15 06:18:00" 10331.3
"2021-03-15 06:19:00" 10334.6
"2021-03-15 06:20:00" 10340.8
"2021-03-15 06:21:00" 10336.3
"2021-03-15 06:22:00" 10329.4
"2021-03-15 06:23:00" 10337.4
"2021-03-15 06:24:00" 10336.4
"2021-03-15 06:25:00" 10341.0
"2021-03-15 06:26:00" 10354.5
"2021-03-15 06:27:00" 10348.0
"2021-03-15 06:28:00" 10343.0
"2021-03-15 06:29:00" 10347.6
"2021-03-15 06:30:00" 10333.5
"2021-03-15 06:31:00" 10320.2
"2021-03-15 06:32:00" 10327.6
"2021-03-15 06:33:00" 10336.4
"2021-03-15 06:34:00" 10329.4
"2021-03-15 06:35:00" 10323.6
"2021-03-15 06:36:00" 10318.3
"2021-03-15 06:37:00" 10314.0
"2021-03-15 06:38:00" 10323.4
"2021-03-15 06:39:00" 10324.3
"2021-03-15 06:40:00" 10315.5
"2021-03-15 06:41:00" 10323.5
"2021-03-15 06:42:00" 10322.7
"2021-03-15 06:43:00" 10313.5
"2021-03-15 06:44:00" 10309.7
"2021-03-15 06:45:00" 10306.5
"2021-03-15 06:46:00" 10307.9
"2021-03-15 06:47:00" 10309.6
"2021-03-15 06:48:00" 10315.1
"2021-03-15 06:49:00" 10319.0
"2021-03-15 06:50:00" 10319.0
"2021-03-15 06:51:00" 10315.8
"2021-03-15 06:52:00" 10312.9
"2021-03-15 06:53:00" 10322.1
"2021-03-15 06:54:00" 10329.6
"2021-03-15 06:55:00" 10328.8
"2021-03-15 06:56:00" 10340.9
"2021-03-15 06:57:00" 10362.4
"2021-03-15 06:58:00" 10357.0
"2021-03-15 06:59:00" 10337.2
"2021-03-15 07:00:00" 10343.7
"2021-03-15 07:01:00" 10341.0
"2021-03-15 07:02:00" 10323.6
"2021-03-15 07:03:00" 10323.5
"2021-03-15 07:04:00" 10324.2
"2021-03-15 07:05:00" 10315.9
"2021-03-15 07:06:00" 10315.6
"2021-03-15 07:07:00" 10314.6
"2021-03-15 07:08:00" 10324.3
"2021-03-15 07:09:00" 10332.6
"2021-03-15 07:10:00" 10310.7
"2021-03-15 07:11:00" 10308.6
"2021-03-15 07:12:00" 10330.7
"2021-03-15 07:13:00" 10329.4
"2021-03-15 07:14:00" 10322.6
"2021-03-15 07:15:00" 10320.5
"2021-03-15 07:16:00" 10320.3
"2021-03-15 07:17:00" 10316.6
"2021-03-15 07:18:00" 10317.0
"2021-03-15 07:19:00" 10319.8
"2021-03-15 07:20:00" 10324.6
"2021-03-15 07:21:00" 10318.3
"2021-03-15 07:22:00" 10315.8
"2021-03-15 07:23:00" 10321.5
"2021-03-15 07:24:00" 10318.8
"2021-03-15 07:25:00" 10315.7
"2021-03-15 07:26:00" 10321.0
"2021-03-15 07:27:00" 10320.5
"2021-03-15 07:28:00" 10306.8
"2021-03-15 07:29:00" 10303.8
"2021-03-15 07:30:00" 10303.4
"2021-03-15 07:31:00" 10304.7
"2021-03-15 07:32:00" 10301.3
"2021-03-15 07:33:00" 10293.4
"2021-03-15 07:34:00" 10286.3
"2021-03-15 07:35:00" 10288.7
"2021-03-15 07:36:00" 10291.8
"2021-03-15 07:37:00" 10314.8
"2021-03-15 07:38:00" 10323.9
"2021-03-15 07:39:00" 10308.9
"2021-03-15 07:40:00" 10310.1
"2021-03-15 07:41:00" 10313.8
"2021-03-15 07:42:00" 10310.7
"2021-03-15 07:43:00" 10311.8
"2021-03-15 07:44:00" 10312.3
"2021-03-15 07:45:00" 10301.2
"2021-03-15 07:46:00" 10291.9
"2021-03-15 07:47:00" 10297.7
"2021-03-15 07:48:00" 10307.4
"2021-03-15 07:49:00" 10305.3
"2021-03-15 07:50:00" 10295.7
"2021-03-15 07:51:00" 10297.0
"2021-03-15 07:52:00" 10303.6
"2021-03-15 07:53:00" 10301.1
"2021-03-15 07:54:00" 10300.2
"2021-03-15 07:55:00" 10305.6
"2021-03-15 07:56:00" 10308.6
"2021-03-15 07:57:00" 10299.9
"2021-03-15 07:58:00" 10296.8
"2021-03-15 07:59:00" 10305.8
"2021-03-15 08:00:00" 10302.5
"2021-03-15 08:01:00" 10293.2
"2021-03-15 08:02:00" 10292.7
"2021-03-15 08:03:00" 10296.1
"2021-03-15 08:04:00" 10289.5
"2021-03-15 08:05:00" 10285.6
"2021-03-15 08:06:00" 10290.0
"2021-03-15 08:07:00" 10290.0
"2021-03-15 08:08:00" 10279.0
"2021-03-15 08:09:00" 10279.7
"2021-03-15 08:10:00" 10300.8
"2021-03-15 08:11:00" 10311.3
"2021-03-15 08:12:00" 10299.3
"2021-03-15 08:13:00" 10296.5
"2021-03-15 08:14:00" 10308.4
"2021-03-15 08:15:00" 10309.8
"2021-03-15 08:16:00" 10302.4
"2021-03-15 08:17:00" 10304.0
"2021-03-15 08:18:00" 10305.1
"2021-03-15 08:19:00" 10301.5
"2021-03-15 08:20:00" 10299.9
"2021-03-15 08:21:00" 10298.5
"2021-03-15 08:22:00" 10303.8
"2021-03-15 08:23:00" 10306.9
"2021-03-15 08:24:00" 10303.8
"2021-03-15 08:25:00" 10302.7
"2021-03-15 08:26:00" 10302.6
"2021-03-15 08:27:00" 10302.0
"2021-03-15 08:28:00" 10301.6
"2021-03-15 08:29:00" 10302.0
"2021-03-15 08:30:00" 10301.8
"2021-03-15 08:31:00" 10297.9
"2021-03-15 08:32:00" 10297.8
"2021-03-15 08:33:00" 10299.9
"2021-03-15 08:34:00" 10298.9
"2021-03-15 08:35:00" 10294.2
"2021-03-15 08:36:00" 10294.8
"2021-03-15 08:37:00" 10297.7
"2021-03-15 08:38:00" 10296.2
"2021-03-15 08:39:00" 10292.2
"2021-03-15 08:40:00" 10289.4
"2021-03-15 08:41:00" 10291.7
"2021-03-15 08:42:00" 10299.3
"2021-03-15 08:43:00" 10305.8
"2021-03-15 08:44:00" 10302.7
"2021-03-15 08:45:00" 10296.5
"2021-03-15 08:46:00" 10294.4
"2021-03-15 08:47:00" 10298.7
"2021-03-15 08:48:00" 10304.5
"2021-03-15 08:49:00" 10303.0
"2021-03-15 08:50:00" 10301.6
"2021-03-15 08:51:00" 10299.0
"2021-03-15 08:52:00" 10297.5
"2021-03-15 08:53:00" 10296.5
"2021-03-15 08:54:00" 10298.9
"2021-03-15 08:55:00" 10302.0
"2021-03-15 08:56:00" 10299.5
"2021-03-15 08:57:00" 10297.1
"2021-03-15 08:58:00" 10296.1
"2021-03-15 08:59:00" 10296.7
"2021-03-15 09:00:00" 10300.5
"2021-03-15 09:01:00" 10301.6
"2021-03-15 09:02:00" 10295.9
"2021-03-15 09:03:00" 10300.7
"2021-03-15 09:04:00" 10302.8
"2021-03-15 09:05:00" 10298.1
"2021-03-15 09:06:00" 10305.4
"2021-03-15 09:07:00" 10305.7
"2021-03-15 09:08:00" 10307.0
"2021-03-15 09:09:00" 10308.2
"2021-03-15 09:10:00" 10303.2
"2021-03-15 09:11:00" 10298.6
"2021-03-15 09:12:00" 10299.2
"2021-03-15 09:13:00" 10295.6
"2021-03-15 09:14:00" 10293.3
"2021-03-15 09:15:00" 10294.8
"2021-03-15 09:16:00" 10291.3
"2021-03-15 09:17:00" 10289.6
"2021-03-15 09:18:00" 10290.0
"2021-03-15 09:19:00" 10288.0
"2021-03-15 09:20:00" 10291.3
"2021-03-15 09:21:00" 10294.7
"2021-03-15 09:22:00" 10291.7
"2021-03-15 09:23:00" 10291.6
"2021-03-15 09:24:00" 10298.7
"2021-03-15 09:25:00" 10300.6
"2021-03-15 09:26:00" 10298.3
"2021-03-15 09:27:00" 10302.6
"2021-03-15 09:28:00" 10308.9
"2021-03-15 09:29:00" 10307.9
"2021-03-15 09:30:00" 10309.9
"2021-03-15 09:31:00" 10312.5
"2021-03-15 09:32:00" 10312.7
"2021-03-15 09:33:00" 10316.2
"2021-03-15 09:34:00" 10323.4
"2021-03-15 09:35:00" 10320.4
"2021-03-15 09:36:00" 10313.4
"2021-03-15 09:37:00" 10307.6
"2021-03-15 09:38:00" 10304.3
"2021-03-15 09:39:00" 10302.7
"2021-03-15 09:40:00" 10304.0
"2021-03-15 09:41:00" 10295.4
"2021-03-15 09:42:00" 10292.0
"2021-03-15 09:43:00" 10293.9
"2021-03-15 09:44:00" 10289.9
"2021-03-15 09:45:00" 10286.9
"2021-03-15 09:46:00" 10288.1
"2021-03-15 09:47:00" 10292.4
"2021-03-15 09:48:00" 10291.9
"2021-03-15 09:49:00" 10289.0
"2021-03-15 09:50:00" 10291.5
"2021-03-15 09:51:00" 10290.2
"2021-03-15 09:52:00" 10288.1
"2021-03-15 09:53:00" 10285.4
"2021-03-15 09:54:00" 10289.9
"2021-03-15 09:55:00" 10287.4
"2021-03-15 09:56:00" 10284.2
"2021-03-15 09:57:00" 10289.9
"2021-03-15 09:58:00" 10291.1
"2021-03-15 09:59:00" 10288.3
"2021-03-15 10:00:00" 10282.8
"2021-03-15 10:01:00" 10288.2
"2021-03-15 10:02:00" 10297.3
"2021-03-15 10:03:00" 10300.3
"2021-03-15 10:04:00" 10306.0
"2021-03-15 10:05:00" 10309.9
"2021-03-15 10:06:00" 10310.2
"2021-03-15 10:07:00" 10298.1
"2021-03-15 10:08:00" 10304.4
"2021-03-15 10:09:00" 10313.3
"2021-03-15 10:10:00" 10314.4
"2021-03-15 10:11:00" 10316.1
"2021-03-15 10:12:00" 10313.2
"2021-03-15 10:13:00" 10306.4
"2021-03-15 10:14:00" 10304.5
"2021-03-15 10:15:00" 10302.7
"2021-03-15 10:16:00" 10293.7
"2021-03-15 10:17:00" 10288.1
"2021-03-15 10:18:00" 10290.9
"2021-03-15 10:19:00" 10290.8
"2021-03-15 10:20:00" 10288.7
"2021-03-15 10:21:00" 10291.0
"2021-03-15 10:22:00" 10292.2
"2021-03-15 10:23:00" 10289.6
"2021-03-15 10:24:00" 10287.2
"2021-03-15 10:25:00" 10286.8
"2021-03-15 10:26:00" 10287.0
"2021-03-15 10:27:00" 10287.1
"2021-03-15 10:28:00" 10286.3
"2021-03-15 10:29:00" 10288.0
"2021-03-15 10:30:00" 10293.7
"2021-03-15 10:31:00" 10297.7
"2021-03-15 10:32:00" 10296.8
"2021-03-15 10:33:00" 10292.7
"2021-03-15 10:34:00" 10287.2
"2021-03-15 10:35:00" 10297.7
"2021-03-15 10:36:00" 10304.8
"2021-03-15 10:37:00" 10301.1
"2021-03-15 10:38:00" 10293.9
"2021-03-15 10:39:00" 10290.8
"2021-03-15 10:40:00" 10287.7
"2021-03-15 10:41:00" 10285.5
"2021-03-15 10:42:00" 10284.7
"2021-03-15 10:43:00" 10288.1
"2021-03-15 10:44:00" 10290.6
"2021-03-15 10:45:00" 10287.5
"2021-03-15 10:46:00" 10287.0
"2021-03-15 10:47:00" 10289.3
"2021-03-15 10:48:00" 10288.7
"2021-03-15 10:49:00" 10286.6
"2021-03-15 10:50:00" 10286.6
"2021-03-15 10:51:00" 10288.8
"2021-03-15 10:52:00" 10287.1
"2021-03-15 10:53:00" 10280.9
"2021-03-15 10:54:00" 10279.2
"2021-03-15 10:55:00" 10279.8
"2021-03-15 10:56:00" 10279.1
"2021-03-15 10:57:00" 10280.5
"2021-03-15 10:58:00" 10284.3
"2021-03-15 10:59:00" 10286.6
"2021-03-15 11:00:00" 10288.7
"2021-03-15 11:01:00" 10291.9
"2021-03-15 11:02:00" 10295.4
"2021-03-15 11:03:00" 10295.1
"2021-03-15 11:04:00" 10293.5
"2021-03-15 11:05:00" 10294.5
"2021-03-15 11:06:00" 10294.4
"2021-03-15 11:07:00" 10295.4
"2021-03-15 11:08:00" 10297.3
"2021-03-15 11:09:00" 10296.4
"2021-03-15 11:10:00" 10294.9
"2021-03-15 11:11:00" 10295.9
"2021-03-15 11:12:00" 10295.3
"2021-03-15 11:13:00" 10293.9
"2021-03-15 11:14:00" 10291.3
"2021-03-15 11:15:00" 10289.8
"2021-03-15 11:16:00" 10293.4
"2021-03-15 11:17:00" 10297.0
"2021-03-15 11:18:00" 10295.2
"2021-03-15 11:19:00" 10293.2
"2021-03-15 11:20:00" 10293.8
"2021-03-15 11:21:00" 10295.1
"2021-03-15 11:22:00" 10295.4
"2021-03-15 11:23:00" 10296.0
"2021-03-15 11:24:00" 10294.0
"2021-03-15 11:25:00" 10293.4
"2021-03-15 11:26:00" 10295.2
"2021-03-15 11:27:00" 10295.8
"2021-03-15 11:28:00" 10296.6
"2021-03-15 11:29:00" 10298.0
"2021-03-15 11:30:00" 10298.4
"2021-03-15 11:31:00" 10297.2
"2021-03-15 11:32:00" 10299.5
"2021-03-15 11:33:00" 10301.1
"2021-03-15 11:34:00" 10300.3
"2021-03-15 11:35:00" 10300.7
"2021-03-15 11:36:00" 10302.3
"2021-03-15 11:37:00" 10301.9
"2021-03-15 11:38:00" 10300.4
